,url,segment_no,cumle_icerigi,sözcük_sayisi
584,https://www.iha.com.tr/haber-iranda-berberler-ve-kuaforler-acildi-843672/,2,"İran Korona Virüs ile Mücadele Kurumu tarafından berberler ve kuaförler halk sağlığı açısından risk oluşturduğu gerekçesiyle kapatılmasının ardından bugün başkent Tahranda yeniden açıldı.Tahran Kamu Alanı Denetleme Polis Müdürü Nader Moradi, dün yaptığı açıklamada Tahranda bulunan berberlerin ve kuaförlerin gerekli sağlık protokollerine uyması koşulu ile yeniden faaliyete geçebileceklerine dair karar alındığını bildirdi.",51
585,https://www.iha.com.tr/haber-iranda-berberler-ve-kuaforler-acildi-843672/,3,"İran Esnaflar Odası ise geçtiğimiz ay korona virüs salgını nedeni ile berber ve kuaförlerin “çok tehlikeli” meslek grupları arasında olduğunu belirtmişti.Öte yandan İranda normalleşme sürecinin başlaması ile vaka sayılarının düşük olduğu eyaletlerde camilerin yeniden ibadete açılması planlanırken, başkent Tahranda ise park ve bahçelerde uygulanan giriş yasağının kaldırılacağı duyuruldu.",48
586,https://www.iha.com.tr/haber-iranda-berberler-ve-kuaforler-acildi-843672/,4,"İranda toplam korona virüs vaka sayısı 103 bin 135e, hayatını kaybedenler ise 6 bin 486ya ulaştı.Aynur Sena Çabuk",18
587,https://www.iha.com.tr/haber-hindistanda-enerji-santralinde-patlama-8-yarali-843664/,0,Hindistannın Tamil Nadu eyaletinde bulunan Neyveli Enerji Santralinde kazanların aşırı ısınması sonucu patlamada meydana geldi.,15
588,https://www.iha.com.tr/haber-hindistanda-enerji-santralinde-patlama-8-yarali-843664/,1,"Patlama sonucu 8 işçi yaralanırken, yaralılar hastaneye sevk edildi.",9
589,https://www.iha.com.tr/haber-hindistanda-enerji-santralinde-patlama-8-yarali-843664/,2,"Yetkililer, patlamanın 2.",3
590,https://www.iha.com.tr/haber-hindistanda-enerji-santralinde-patlama-8-yarali-843664/,3,Santralin 6.,2
591,https://www.iha.com.tr/haber-hindistanda-enerji-santralinde-patlama-8-yarali-843664/,4,"Ünitesinde meydana geldiğini aktarırken, patlama hakkında soruşturma açıldığını duyurdu.Öte yandan bugün sabah saatlerinde Hindistanın Andra Pradeş eyaletine bağlı Visakhapatnam kentinde bir endüstriyel tesiste kimyasal gaz sızıntısı meydana gelirken, 9 kişi hayatını kaybetti, 300den fazla kişi ise hastaneye kaldırıldı.Abid Mazhar",39
592,https://www.iha.com.tr/haber-ukrayna-devlet-baskani-zelenskiy-planli-ve-ilimli-sekilde-karantinadan-cikacagiz-843659/,0,Çinin Wuhan kentinde ortaya çıkarak dünya genelinde 3 milyon 800 binden fazla kişiye bulaşan ve 265 binden fazla kişinin ölümüne neden olan yeni tip korona virüs (Covid-19) salgınında birçok ülke yavaş yavaş normale dönüyor.,34
593,https://www.iha.com.tr/haber-ukrayna-devlet-baskani-zelenskiy-planli-ve-ilimli-sekilde-karantinadan-cikacagiz-843659/,1,"Ukraynada da yaklaşık 2 ay önce alınan karantina uygulaması kararı, ülkedeki sosyal ve ekonomik hayatı etkilemeye devam ediyor.Ülkedeki karantina uygulamasına ilişkin açıklama yapan Devlet Başkanı Vladimir Zelenskiy, toplu taşıma araçlarının tekrar kullanıma sunulması hususunun henüz erken olduğunu belirterek, ""Planlı ve ılımlı şekilde karantinadan çıkmayı hedefliyoruz.",45
594,https://www.iha.com.tr/haber-ukrayna-devlet-baskani-zelenskiy-planli-ve-ilimli-sekilde-karantinadan-cikacagiz-843659/,2,Doğru olan da bu.,4
595,https://www.iha.com.tr/haber-ukrayna-devlet-baskani-zelenskiy-planli-ve-ilimli-sekilde-karantinadan-cikacagiz-843659/,3,Yorgunluğumuza aldanıp epidemi karşısında umursamaz şekilde davranamayız.,7
596,https://www.iha.com.tr/haber-ukrayna-devlet-baskani-zelenskiy-planli-ve-ilimli-sekilde-karantinadan-cikacagiz-843659/,4,"Toplu taşıma araçları salgındaki en tehlikeli seçenek ifadelerini kullandı.Ukrayna Başbakanı Denys Shmyhal yaptığı açıklamada toplu taşıma araçlarının 22 Mayıstan önce hizmet veremeyeceğini duyururken, Ukrayna Baş Doktoru Viktor Lyaşko ise 1 Eylüle kadar okulların açılmayacağını ifade etmişti.",36
597,https://www.iha.com.tr/haber-ukrayna-devlet-baskani-zelenskiy-planli-ve-ilimli-sekilde-karantinadan-cikacagiz-843659/,5,"Ukrayna Sağlık Bakanlığı tarafından yapılan son açıklamaya göre ülke genelindeki korona virüsü vakası 13 bin 691e, can kaybı sayısı ise 340a ulaştı.Bekir Keskin",23
598,https://www.iha.com.tr/haber-japonyada-korona-viruse-bagli-olu-sayisi-600u-asti-843657/,0,Korona virüs pandemisinin ardından ülkede uygulanan olağanüstü hal (OHAL) süresinin 31 Mayısa kadar uzatıldığı Japonyada dünden bu yana 13 kişi daha Covid-19a yenik düştü.,24
599,https://www.iha.com.tr/haber-japonyada-korona-viruse-bagli-olu-sayisi-600u-asti-843657/,1,"Japonya Sağlık Bakanlığı ve yerel hükümetlerin verilerine göre, son gelişmeler ülkede virüs nedeniyle hayatını kaybedenlerin sayısını 603e çıkardı.",18
600,https://www.iha.com.tr/haber-japonyada-korona-viruse-bagli-olu-sayisi-600u-asti-843657/,2,"Daha önce iki hafta süreyle karantina altında tutulan Diamond Princess adlı geminin yolcuları arasından yaşamını yitiren 13 kişi haricinde ülkenin farklı eyaletlerinden hayatını kaybedenlerin sayısı 590a yükseldi.Umut veren gelişmeBugün 23ü başkent Tokyoda olmak üzere ülke genelinde doğrulanan 96 yeni vaka bir günde kaydedilen yeni enfeksiyon sayısı, 100ün altında olması nedeniyle umut verici bir gelişme olarak kaydedildi.",56
601,https://www.iha.com.tr/haber-japonyada-korona-viruse-bagli-olu-sayisi-600u-asti-843657/,3,Daha önce karantina altına alınan Diamond Princess adlı geminin yolcu ve mürettebatından enfekte olan 712 kişi dahil olmak üzere Japonyadaki toplam vaka sayısı 16 bin 287ye çıktı.Tokyoda artış hızı düştüTokyo merkezi hükümetinden yapılan açıklamada ise 23 yeni vaka dahil olmak üzere art arda 5 gün boyunca başkentte 100den az enfeksiyon tespit edildiği ifade edildi.,54
602,https://www.iha.com.tr/haber-japonyada-korona-viruse-bagli-olu-sayisi-600u-asti-843657/,4,Vaka sayılarının eyaletlere göre dağılımında Tokyo 4 bin 771 vaka ile salgından en çok etkilenen bölge olurken onu bin 706 vaka ile Osaka izledi.,24
603,https://www.iha.com.tr/haber-japonyada-korona-viruse-bagli-olu-sayisi-600u-asti-843657/,5,Kanagawada bin 141 enfeksiyon tespit edilirken Saitama ise 928 vaka ile listede kendine yer buldu.,15
604,https://www.iha.com.tr/haber-japonyada-korona-viruse-bagli-olu-sayisi-600u-asti-843657/,6,Diğer vakalar ise ülkenin farklı eyaletlerinde kayda geçti.304 hastanın durumu kritikÖte yandan ülke genelinde Covid-19 tedavisi gören 304 hastanın sağlık durumunun kritik olduğu ifade edilirken şu ana kadar 5 bin 797 kişinin hastalığı yenerek tedavi gördükleri sağlık kurumlarından taburcu edildiği belirtildi.Burak Ersoy,42
605,https://www.iha.com.tr/haber-sudanda-iki-kabile-catisti-30-olu-843653/,0,Sudanın Darfur bölgesinde Al-Falata ve Rizeigat kabileleri arasında çatışma çıktı.,10
606,https://www.iha.com.tr/haber-sudanda-iki-kabile-catisti-30-olu-843653/,1,"Çatışma, Darfurun güneyindeki Khor Shamam ve Mariya bölgelerinde yaşandı.",9
607,https://www.iha.com.tr/haber-sudanda-iki-kabile-catisti-30-olu-843653/,2,Çiftlik hayvanlarının çalınması nedeniyle meydana gelen çatışma sonucu 30 kişinin hayatını kaybettiği açıklandı.,13
608,https://www.iha.com.tr/haber-sudanda-iki-kabile-catisti-30-olu-843653/,3,"Çatışmanın ardından bölgeye takviye askeri birliklerin sevk edildiği öğrenildi.Sudan Başbakanı Abdullah Hamduk, olaylarda hayatını kaybedenler için üzüntüsünü dile getirerek, ""Bu olayların tekrarlanmaması için yasayı sıkı bir şekilde uygulamak ve devletin prestijini korumak için talimat verdim"" dedi.Hamad Alnajjar",37
609,https://www.iha.com.tr/haber-eski-nissan-ceosunun-kacirilmasiyla-ilgili-iddianame-tamamlandi-843646/,0,"Bakırköy Cumhuriyet Başsavcılığınca yürütülen soruşturmada özel bir jet şirketinin müdürü tutuklu Okan K. ile 4 tutuklu pilot N.P, Ö.B.B., S.K., B.K.S ve 2 tutuksuz hostes F.K.",26
610,https://www.iha.com.tr/haber-eski-nissan-ceosunun-kacirilmasiyla-ilgili-iddianame-tamamlandi-843646/,1,ile İ.M.H.,2
611,https://www.iha.com.tr/haber-eski-nissan-ceosunun-kacirilmasiyla-ilgili-iddianame-tamamlandi-843646/,2,hakkında yürütülen soruşturma tamamlanarak iddianame hazırlandı.,6
612,https://www.iha.com.tr/haber-eski-nissan-ceosunun-kacirilmasiyla-ilgili-iddianame-tamamlandi-843646/,3,Asliye ceza mahkemesine gönderilen iddianame kabul edilirse şüphelilerin yargılanmasına önümüzdeki günlerde başlanacak.Melike İnal,13
613,https://www.iha.com.tr/haber-iranda-uluslararasi-fecr-film-festivaline-korona-virus-engeli-843635/,0,"İranda başkenti Tahranda her yıl düzenlenen Uluslararası Fecr Film Festivali, bu yıl yeni tip korona virüs (Covid-19) engeline takıldı.",19
614,https://www.iha.com.tr/haber-iranda-uluslararasi-fecr-film-festivaline-korona-virus-engeli-843635/,1,"Uluslararası Fecr Film Festivali Genel Sekreteri Muhammed Mehdi Asgarpur, bu yıl gerçekleştirilecek 38.",13
615,https://www.iha.com.tr/haber-iranda-uluslararasi-fecr-film-festivaline-korona-virus-engeli-843635/,2,Fecr Film Festivalinin bir sonraki yılın Haziran ayına ertelendiğini duyurdu.,10
616,https://www.iha.com.tr/haber-iranda-uluslararasi-fecr-film-festivaline-korona-virus-engeli-843635/,3,"Asgarpur, ""Ülkede görülen korona virüs nedeniyle Haziran ayında düzenlenmesi planlanan Uluslararası Fecr Film Festivalini önümüzdeki yılın Haziran ayına erteleme kararı aldık"" dedi.Festivalin sanal ortamda gerçekleşmesi için çalışmalar yapıldığını ancak teknik nedenlerden dolayı bunun mümkün olmadığını belirten Asgarpur, ""Yabancı yönetmenlerden istenilen şekilde katılım sağlanamadı.",43
617,https://www.iha.com.tr/haber-iranda-uluslararasi-fecr-film-festivaline-korona-virus-engeli-843635/,4,Birçok ülke korona virüs ile mücadele etmekte.,7
618,https://www.iha.com.tr/haber-iranda-uluslararasi-fecr-film-festivaline-korona-virus-engeli-843635/,5,"Bu nedenle festivalin sanal platformda düzenlenmesi fikrinden vazgeçildi"" ifadelerini kullandı.Aynur Sena Çabuk",12
619,https://www.iha.com.tr/haber-abdnin-ardindan-japonya-da-remdesivir-ilacina-yesil-isik-yakti-843634/,0,Çinin Wuhan kentinde ortaya çıkan ve dünya genelinde hızla yayılan korona virüsün tedavisi ile ilgili Japonyada kritik bir gelişme yaşandı.,20
620,https://www.iha.com.tr/haber-abdnin-ardindan-japonya-da-remdesivir-ilacina-yesil-isik-yakti-843634/,1,"Daha önce ABDnin acil durumlarda korona virüs tedavisinde kullanımına izin verdiği Remdesivir, Japonya Sağlık Bakanlığı tarafından da onaylandı.",18
621,https://www.iha.com.tr/haber-abdnin-ardindan-japonya-da-remdesivir-ilacina-yesil-isik-yakti-843634/,2,"Üretici firma Gilead Sciencesın yasal prosedürler için Japonyaya Pazartesi günü başvuru yapmasının ardından değerlendirmede bulunan Bilim Kurulu, ilacın Japonyada kullanımına yeşil ışık yaktı.",23
622,https://www.iha.com.tr/haber-abdnin-ardindan-japonya-da-remdesivir-ilacina-yesil-isik-yakti-843634/,3,"Remdesivirin sınırlı dağıtım hacmi ile etkinlik ve güvenliği hakkında az sayıdaki klinik çalışma nedeniyle sadece durumu ciddi olan hastalarda kullanılacağı aktarıldı.İlk onay ABDden gelmiştiABD merkezli Gilead Sciences tarafından ebola tedavisinde kullanılmak üzere geliştirilen Remdesivirin korona virüs semptomlarını iyileştirmede etkili olduğu açıklanmış, Amerikan Gıda ve İlaç Dairesi (FDA) ilacın acil durumlarda Covid-19 hastalarında kullanımına 1 Mayısta izin vermişti.",57
623,https://www.iha.com.tr/haber-abdnin-ardindan-japonya-da-remdesivir-ilacina-yesil-isik-yakti-843634/,4,Japonya hükümeti de korona virüs hastalarının olası tedavi yöntemi olarak görülen Remdesivirin kullanımı için gerekli yasal prosedürlerin hızlandırılacağını duyurmuştu.,19
624,https://www.iha.com.tr/haber-abdnin-ardindan-japonya-da-remdesivir-ilacina-yesil-isik-yakti-843634/,5,Son olarak Avrupa Birliğinin (AB) ilacın kullanımına izin vermesi gündeme gelmişti.Burak Ersoy,12
625,https://www.iha.com.tr/haber-azerbaycanda-77-kiside-daha-korona-virus-tespit-edildi-843632/,0,"Azerbaycan Bakanlar Kuruluna bağlı Korona Virüs Operasyon Karargahı tarafından yapılan açıklamada, 77 kişide daha korona virüs tespit edildiği bildirildi.",19
626,https://www.iha.com.tr/haber-azerbaycanda-77-kiside-daha-korona-virus-tespit-edildi-843632/,1,"Açıklamada, 15 kişinin de iyileşerek taburcu edildiği ve tedavisi devam eden hastalardan 25inin durumunun ağır olduğu kaydedildi.",17
627,https://www.iha.com.tr/haber-azerbaycanda-77-kiside-daha-korona-virus-tespit-edildi-843632/,2,"Son verilere göre ülkede toplam vaka sayısı 2 bin 204e yükselirken, korona virüs tespit edilen 28 kişi hayatını kaybetti, bin 551 kişi ise iyileşerek taburcu oldu.Bugüne kadar 175 binden fazla korona virüs testi yapılan Azerbaycanda 3 bine yakın kişi karantinada tutuluyorKamil Nadirli",42
